paragraph_id,paragraph_sequence,date_set_or_published,date_sent,issue_id,number_as_printed,post,first_city,first_city_id,first_is_location,second_city,second_city_id,second_is_location,lines_count,domestic_or_foreign,category_primary,category_secondary,notes
8087,31,1649-07-02,1649-07-09,227,224,NA,Antwerp,362,y,NA,NA,NA,17,Foreign,Diplomacy/Politics,NA,NA
8264,22,1649-08-10,1649-08-06,233,230,NA,Antwerp,362,y,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
11215,9,1649-05-01,1649-04-30,409,NA,NA,Antwerp,362,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
11435,22,1649-05-10,1649-05-05,426,NA,NA,Antwerp,362,y,Ypres,328,y,5,Foreign,War & Conflict,NA,NA
12133,19,1649-05-30,1649-05-21,470,NA,NA,Antwerp,362,y,Ypres,328,y,6,Foreign,War & Conflict,NA,NA
12330,19,1649-06-06,NA,484,NA,NA,Antwerp,362,y,Brussels,360,y,11,Foreign,Diplomacy/Politics,NA,NA
12721,12,1649-06-20,1649-06-10,509,NA,NA,Antwerp,362,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
12936,28,1649-06-28,1649-07-03,520,NA,NA,Antwerp,362,y,NA,NA,NA,8,Foreign,Royal Courts,NA,NA
13020,19,1649-07-09,NA,524,NA,NA,Antwerp,362,y,NA,NA,NA,19,Foreign,War & Conflict,NA,NA
13124,4,1649-07-03,1649-07-09,532,NA,NA,Antwerp,362,y,NA,NA,NA,18,Foreign,Royal Courts,NA,NA
13197,25,1649-07-06,1649-07-02,535,NA,NA,Antwerp,362,y,NA,NA,NA,8,Foreign,Diplomacy/Politics,NA,NA
13211,4,1649-07-04,NA,536,NA,NA,Antwerp,362,y,NA,NA,NA,11,Foreign,Royal Courts,NA,NA
13318,21,1649-07-12,1649-07-09,542,NA,NA,Antwerp,362,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13520,20,1649-07-19,1649-07-16,554,NA,NA,Antwerp,362,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
13946,21,1649-08-03,1649-07-30,577,NA,NA,Antwerp,362,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
2809,62,1646-07-15,NA,72,72,NA,Apsum(?),NA,NA,France,NA,NA,11,Domestic,War & Conflict,NA,NA
6408,16,1648-07-01,1648-06-23,175,172,NA,Ardres,300,y,NA,NA,NA,8,Foreign,Legal/Criminal;War & Conflict,NA,NA
8282,10,1649-08-17,1649-08-10,234,231,NA,Camp of Arleux,NA,y,NA,NA,NA,24,Foreign,War & Conflict,NA,NA
14562,28,1649-08-22,1649-08-21,606,NA,NA,Arleux,336,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
3952,31,1647-02-13,NA,104,102,French Post,Armantieres,325,y,NA,NA,NA,42,Foreign,War & Conflict,NA,extended narrative
3991,31,1647-02-20,NA,105,103,French Post,Armantieres,325,y,NA,NA,NA,69,Foreign,War & Conflict,NA,"Extended narrative of ""Treachery of Armentieres, continued from previous week"
8825,14,1649-01-19,NA,261,NA,NA,Army Council,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
9524,11,1649-03-01,NA,308,NA,NA,Army Council,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
9577,6,1649-02-28,NA,312,NA,NA,Army Council,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
9592,7,1649-03-01,NA,313,NA,NA,Army Council,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
9593,8,1649-03-02,NA,313,NA,NA,Army Council,NA,NA,NA,NA,NA,28,Domestic,Diplomacy/Politics,NA,NA
9606,4,1649-03-01,NA,314,NA,NA,Army Council,NA,NA,NA,NA,NA,20,Domestic,War & Conflict,NA,NA
9625,7,1649-03-01,NA,315,NA,NA,Army Council,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
9769,10,1649-03-12,NA,323,NA,NA,Army Council,NA,NA,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
10086,10,1649-03-23,NA,341,NA,NA,Army Council,NA,NA,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
10723,22,1649-04-20,NA,377,NA,NA,Army Council,NA,NA,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
11066,7,1649-04-28,NA,398,NA,NA,Army Council,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
9580,8,1649-03-03,NA,312,NA,NA,Army Court-Martial,NA,NA,NA,NA,NA,10,Domestic,Legal/Criminal,NA,NA
9596,11,1649-03-03,NA,313,NA,NA,Army Court-Martial,NA,NA,NA,NA,NA,10,Domestic,Legal/Criminal,NA,NA
9661,16,1649-03-05,NA,317,NA,NA,Army Court-Martial,NA,NA,NA,NA,NA,9,Domestic,Legal/Criminal,NA,NA
7094,28,1648-11-27,NA,196,193,NA,Army HQ,NA,NA,NA,NA,NA,7,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
8505,8,1648-12-31,NA,242,241,NA,Army HQ,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
11552,8,1649-05-19,NA,434,NA,NA,Army HQ,NA,NA,NA,NA,NA,15,Domestic,Legal/Criminal,NA,NA
11556,4,1649-05-15,NA,435,NA,NA,Army HQ,NA,NA,NA,NA,NA,35,Domestic,War & Conflict,NA,NA
11569,17,1649-05-19,NA,435,NA,NA,Army HQ,NA,NA,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
11730,21,1649-05-23,NA,446,NA,NA,Army HQ,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
4715,22,1647-06-28,NA,123,120,NA,Army of Fairfax,NA,NA,NA,NA,NA,11,Domestic,Diplomacy/Politics,NA,NA
6489,1,1648-07-20,1648-07-17,178,175,NA,Army of Gen Lambert,NA,NA,NA,NA,NA,15,Domestic,War & Conflict,NA,NA
2846,33,1646-07-18,NA,73,73,French Post,Arras,318,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
4494,18,1647-05-21,1647-05-20,118,115,French Post,Arras,318,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
4687,33,1647-06-19,1647-06-16,122,119,NA,Arras,318,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
4802,29,1647-07-17,1647-07-17,126,123,NA,Arras,318,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
6235,18,1648-05-27,1648-05-25,170,167,NA,Arras,318,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
6783,18,1648-09-24,1648-09-12,187,184,NA,Arras,318,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
7978,2,1649-06-14,1649-06-17,225,222,NA,Arras,318,y,NA,NA,NA,56,Foreign,Entertainment;Opinion;War & Conflict,NA,NA
11949,27,1649-05-25,1649-05-25,460,NA,NA,Arras,318,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
1285,23,NA,NA,35,35,NA,Artois,302,y,Flanders,NA,NA,4,Foreign,War & Conflict,NA,NA
4805,32,1647-07-17,NA,126,123,NA,Artois,302,y,NA,NA,NA,21,Foreign,War & Conflict,NA,Extended narrative
1742,38,1646-01-14,NA,46,46,NA,Ashburton,80,y,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
1776,34,1646-01-19,NA,47,47,NA,Ashburton,80,y,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
2016,48,1646-03-04,NA,53,53,NA,Ashbydelazouch,174,y,NA,NA,NA,1,Domestic,War & Conflict,NA,NA
2044,28,1646-03-09,NA,54,54,NA,Ashbydelazouch,174,y,NA,NA,NA,1,Domestic,War & Conflict,NA,NA
10819,6,1649-04-20,NA,384,NA,NA,Assembly of Divines,NA,NA,NA,NA,NA,3,Domestic,Religion,NA,NA
3472,31,1646-11-28,1646-11-08,93,92,NA,Aste,666,y,NA,NA,NA,34,Foreign,War & Conflict,NA,NA
10393,13,1649-04-09,NA,357,NA,NA,At sea,NA,NA,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
11978,18,1649-05-29,NA,461,NA,NA,At sea,NA,NA,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
3236,17,1646-10-12,1646-09-21,85,85,NA,Augsburg,503,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
3301,21,1646-10-28,NA,87,87,NA,Augsburg,503,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
3343,10,1646-11-07,1646-10-14,90,89,NA,Augsburg,503,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
3422,16,1646-11-23,1646-10-30,92,91,NA,Augsburg,503,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
3454,13,1646-11-28,1646-11-03,93,92,NA,Augsburg,503,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
4119,31,1647-03-13,1647-02-25,108,105,French Post,Augsburg,503,y,Tiroll,509,y,5,Foreign,War & Conflict,NA,NA
4120,32,1647-03-13,1647-02-22,108,105,French Post,Augsburg,503,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
4165,30,1647-03-20,1647-02-28,109,106,Dutch Post,Augsburg,503,y,Konstanz,NA,y,6,Foreign,War & Conflict,NA,NA
4218,9,1647-04-02,1647-03-21,111,108,Dutch Post,Augsburg,503,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
4219,10,1647-04-02,1647-03-21,111,108,Dutch Post,Augsburg,503,y,Venice,525,y,2,Foreign,War & Conflict,NA,NA
4220,11,1647-04-02,1647-03-21,111,108,Dutch Post,Augsburg,503,y,Genoa,448,y,4,Foreign,War & Conflict,NA,NA
4407,7,1647-05-07,1647-04-25,116,113,Dutch Post,Augsburg,503,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
4408,8,1647-05-07,1647-04-25,116,113,Dutch Post,Augsburg,503,y,Oberland,NA,NA,3,Foreign,War & Conflict,NA,NA
4446,9,1647-05-15,1647-04-25,117,114,Dutch Post,Augsburg,503,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
5745,17,1648-02-05,1648-01-22,154,151,NA,Augsburg,503,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
6074,20,1648-04-22,1648-04-11,165,162,NA,Augsburg,503,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
6243,26,1648-05-27,1648-05-18,170,167,NA,Augsburg,503,y,NA,NA,NA,33,Foreign,War & Conflict,NA,NA
6273,22,1648-06-03,1648-05-25,171,168,NA,Augsburg,503,y,NA,NA,NA,33,Foreign,War & Conflict,NA,NA
6325,8,1648-06-17,1648-05-29,173,170,NA,Augsburg,503,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
6511,23,1648-07-22,1648-07-23,178,175,NA,Augsburg,503,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
6881,15,1648-10-14,1648-10-08,190,187,NA,Augsburg,503,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
6917,23,1648-10-21,1648-10-12,191,188,NA,Augsburg,503,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
7160,28,1648-12-09,1648-11-21,198,195,NA,Augsburg,503,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
7161,29,1648-12-09,1648-11-21,198,195,NA,Augsburg,503,y,Strasbourg,413,y,8,Foreign,Diplomacy/Politics,NA,NA
7258,15,1649-01-06,1648-12-20,202,199,NA,Augsburg,503,y,NA,NA,NA,6,Foreign,Diplomacy/Politics,NA,NA
7371,13,1649-02-03,1649-01-31,206,203,NA,Augsburg,503,y,NA,NA,NA,3,Foreign,Diplomacy/Politics;Legal/Criminal,NA,NA
7375,17,1649-02-03,1649-01-25,206,203,NA,Augsburg,503,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
7440,16,1649-02-17,1649-02-10,208,205,NA,Augsburg,503,y,NA,NA,NA,14,Foreign,Diplomacy/Politics;Religion,NA,NA
7497,14,1649-03-04,1649-02-15,210,207,NA,Augsburg,503,y,NA,NA,NA,9,Foreign,Diplomacy/Politics;Religion,NA,NA
7504,21,1649-03-04,1649-02-02,210,207,NA,Augsburg,503,y,NA,NA,NA,8,Foreign,Religion,NA,Unsure of date in this and following 2
7505,22,1649-03-04,1649-02-02,210,207,NA,Augsburg,503,y,Milan,458,y,2,Foreign,War & Conflict,NA,NA
7506,23,1649-03-04,1649-02-02,210,207,NA,Augsburg,503,y,Hamburg,478,y,3,Foreign,Diplomacy/Politics,NA,NA
7520,6,1649-03-08,1649-03-01,211,208,NA,Augsburg,503,y,NA,NA,NA,11,Foreign,Diplomacy/Politics,NA,NA
7555,10,1649-03-14,1649-03-06,212,209,NA,Augsburg,503,y,NA,NA,NA,19,Foreign,Diplomacy/Politics;Religion,NA,NA
7583,6,1649-03-24,1649-03-11,213,210,NA,Augsburg,503,y,NA,NA,NA,10,Foreign,Diplomacy/Politics;Religion,NA,NA
7648,6,1649-04-04,1649-03-29,215,212,NA,Augsburg,503,y,NA,NA,NA,8,Foreign,Diplomacy/Politics;Religion,NA,NA
7688,19,1649-04-14,1649-04-05,216,213,NA,Augsburg,503,y,NA,NA,NA,80,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
7918,18,1649-05-31,1649-05-24,223,220,NA,Augsburg,503,y,NA,NA,NA,4,Foreign,Religion,NA,NA
8196,17,1649-07-28,1649-07-15,231,228,NA,Augsburg,503,y,Alsatia,NA,NA,3,Foreign,War & Conflict,NA,NA
8723,5,1649-01-10,1648-12-16,256,NA,NA,Augsburg,503,y,Ulm,477,y,3,Foreign,Diplomacy/Politics,NA,NA
8724,6,1649-01-10,1649-12-16,256,NA,NA,Augsburg,503,y,Munich,516,y,5,Foreign,Diplomacy/Politics,NA,NA
8725,7,1649-01-10,1648-12-16,256,NA,NA,Augsburg,503,y,Nördlingen,NA,y,2,Foreign,Diplomacy/Politics,NA,NA
10358,8,1649-04-06,1649-03-15,356,NA,NA,Augsburg,503,y,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
10536,8,1649-04-10,1649-03-25,366,NA,NA,Augsburg,503,y,NA,NA,NA,6,Foreign,Diplomacy/Politics,NA,NA
12386,10,1649-06-06,1649-05-26,489,NA,NA,Augsburg,503,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
4917,33,1647-08-14,1647-08-03,129,126,NA,"Auray, Brittany",95,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
1507,9,1645-12-05,NA,41,41,NA,Autre,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
4317,17,1647-04-16,1647-04-10,113,110,French Post,Avignon,370,y,NA,NA,NA,13,Foreign,Diplomacy/Politics,NA,NA
4492,16,1647-05-21,1647-05-15,118,115,French Post,Avignon,370,y,NA,NA,NA,10,Foreign,Entertainment;Royal Courts,NA,NA
6590,20,1648-08-10,1648-08-05,181,178,NA,Avignon,370,y,NA,NA,NA,8,Foreign,Other (explained in notes);Religion,NA,Accidental death of Archbishop
1454,14,NA,NA,40,40,NA,Bacharach,414,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
9123,2,1649-02-05,1649-01-20,284,NA,NA,Creutznach,NA,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
11420,7,1649-05-10,1649-05-09,426,NA,NA,Bagshot,217,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
11517,1,1649-05-11,NA,432,NA,NA,Bagshot,217,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
1329,30,NA,NA,36,36,NA,Ballaquire,NA,NA,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
1453,13,NA,NA,40,40,NA,Ballaquire,NA,NA,NA,NA,NA,5,Foreign,War & Conflict,NA,More foreign news than usual because none the previous 2 weeks
99,6,1645-03-21,NA,4,4,NA,Banbury,176,y,NA,NA,NA,4,Domestic,War & Conflict,NA,Not full report - more to come next week
1223,48,1645-10-14,NA,33,33,NA,Banbury,176,y,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1592,9,1645-12-19,NA,43,43,NA,Banbury,176,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
1813,20,1646-01-24,NA,48,48,NA,Banbury,176,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
1876,22,1646-02-07,NA,50,50,NA,Banbury Castle,NA,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
1937,6,1646-02-20,NA,52,52,NA,Banbury,176,y,NA,NA,NA,13,Domestic,War & Conflict,NA,NA
1958,27,1646-02-23,NA,52,52,NA,Banbury,176,y,NA,NA,NA,2,Domestic,War & Conflict,NA,NA
1963,32,1646-02-24,NA,52,52,NA,Banbury Castle,NA,y,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
1971,3,1646-02-26,NA,53,53,NA,Banbury Castle,NA,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
2026,10,1646-03-05,NA,54,54,NA,Banbury Castle,NA,y,NA,NA,NA,7,Domestic,Diplomacy/Politics,NA,NA
2049,33,1646-03-10,NA,54,54,NA,Banbury,176,y,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
2117,5,1646-03-26,NA,57,57,NA,Banbury,176,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
2177,26,1646-04-04,NA,58,58,NA,Banbury,176,y,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
2190,2,1646-04-09,NA,59,59,NA,Banbury Castle,NA,y,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
2275,10,1646-04-24,NA,61,61,NA,Banbury,176,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
2315,49,1646-04-29,NA,61,61,NA,Banbury,176,y,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
2328,8,1646-05-01,NA,62,62,NA,Banbury,176,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
2353,33,1646-05-04,NA,62,62,NA,Banbury,176,y,NA,NA,NA,2,Domestic,War & Conflict,NA,NA
2359,39,1646-05-05,NA,62,62,NA,Banbury,176,y,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
2361,41,1646-05-06,NA,62,62,NA,Banbury,176,y,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
2369,5,1646-05-07,NA,63,63,NA,Banbury,176,y,NA,NA,NA,4,Domestic,Diplomacy/Politics,NA,NA
2377,13,1646-05-08,NA,63,63,NA,Banbury,176,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
2409,45,1646-05-11,NA,63,63,NA,Banbury,176,y,NA,NA,NA,17,Domestic,Diplomacy/Politics;War & Conflict,NA,Report of end of siege
3196,29,1646-10-04,1646-09-15,84,84,NA,Banbury,176,y,Lauingen,490,y,5,Foreign,War & Conflict,NA,NA
3197,30,1646-10-04,1646-09-15,84,84,NA,Banbury,176,y,Nördlingen,NA,y,8,Foreign,War & Conflict,NA,NA
11390,26,1649-05-12,1649-05-10,421,NA,NA,Banbury,176,y,NA,NA,NA,15,Domestic,War & Conflict,NA,NA
11438,25,1649-05-12,NA,426,NA,NA,Banbury,176,y,NA,NA,NA,27,Domestic,War & Conflict,NA,NA
11450,8,1649-05-12,NA,427,NA,NA,Banbury,176,y,NA,NA,NA,41,Domestic,War & Conflict,NA,NA
11462,5,1649-05-10,NA,428,NA,NA,Banbury,176,y,NA,NA,NA,20,Domestic,Legal/Criminal,NA,NA
11478,6,1649-05-12,NA,429,NA,NA,Banbury,176,y,NA,NA,NA,30,Domestic,War & Conflict,NA,NA
11486,2,1649-05-12,NA,430,NA,NA,Banbury,176,y,NA,NA,NA,39,Domestic,War & Conflict,NA,NA
11520,4,1649-05-14,NA,432,NA,NA,Banbury,176,y,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
4737,19,1647-07-03,1647-06-29,124,121,NA,Bapannie (?),NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
5000,36,1647-08-31,NA,131,128,NA,Barbados,NA,NA,NA,NA,NA,16,Domestic;Foreign,Economics and Trade,NA,NA
1686,17,NA,NA,45,45,NA,Barcelona,303,y,NA,NA,NA,1,Foreign,Royal Courts,NA,Count Harcourt sick
2214,26,NA,NA,59,59,NA,Barcelona,303,y,NA,NA,NA,4,Foreign,Legal/Criminal;War & Conflict,NA,NA
2466,19,NA,1646-05-01,65,65,French Post,Barcelona,303,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
3350,17,1646-11-07,1646-10-16,90,89,NA,Barcelona,303,y,Terrega,278,y,5,Foreign,War & Conflict,NA,NA
3435,28,1646-11-23,1646-10-31,92,91,NA,Barcelona,303,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
3471,30,1646-11-28,1646-11-07,93,92,NA,Barcelona,303,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
3513,32,1646-12-05,1646-11-14,94,93,NA,Barcelona,303,y,Lleida,269,y,9,Foreign,War & Conflict,NA,NA
3784,25,1647-01-16,1646-12-21,100,98,NA,Barcelona,303,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
4237,27,1647-04-02,1647-03-14,111,108,French Post,Barcelona,303,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
4265,12,1647-04-09,1647-03-20,112,109,French Post,Barcelona,303,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
4457,20,1647-05-15,1647-04-24,117,114,French Post,Barcelona,303,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
4489,13,1647-05-21,1647-05-08,118,115,French Post,Barcelona,303,y,NA,NA,NA,6,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
4554,28,1647-05-28,1647-05-14,119,116,NA,Barcelona,303,y,Cervera,283,y,19,Foreign,War & Conflict,NA,NA
4682,28,1647-06-19,1647-06-03,122,119,NA,Barcelona,303,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
4734,16,1647-07-03,1647-06-22,124,121,NA,Barcelona,303,y,NA,NA,NA,29,Foreign,War & Conflict,NA,NA
5133,12,1647-09-25,1647-09-11,135,132,NA,Barcelona,303,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
5776,12,1648-02-11,1648-01-26,155,152,NA,Barcelona,303,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
5796,11,1648-02-19,1648-01-30,156,153,NA,Barcelona,303,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
6376,16,1648-06-22,1648-06-10,174,171,NA,Barcelona,303,y,NA,NA,NA,9,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
6780,15,1648-09-24,1648-09-10,187,184,NA,Barcelona,303,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
6975,16,1648-11-04,1648-10-15,193,190,NA,Barcelona,303,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
7215,16,1648-12-23,1648-12-01,200,197,NA,Barcelona,303,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
7632,19,1649-03-30,1649-03-14,214,211,NA,Barcelona,303,y,NA,NA,NA,12,Foreign,Diplomacy/Politics;Economics and Trade,NA,NA
8733,15,1649-01-10,1648-12-20,256,NA,NA,Barcelona,303,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
10367,17,1649-04-06,1649-03-17,356,NA,NA,Barcelona,303,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
15378,4,1649-09-20,NA,645,NA,NA,Barnet,242,y,NA,NA,NA,6,Domestic,Legal/Criminal,NA,NA
15422,8,1649-09-21,NA,647,NA,NA,Barnet,242,y,NA,NA,NA,5,Domestic,Legal/Criminal,NA,NA
878,13,1645-08-15,NA,25,25,NA,Barnstaple,74,y,NA,NA,NA,4,Domestic,War & Conflict,NA,"French tried to land, battled with English, unreliable rumour according to editor"
2226,2,1646-04-16,NA,60,60,NA,Barnstaple,74,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
10277,28,1649-04-03,NA,351,NA,NA,Barnstaple,74,y,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
11235,29,1649-05-07,1649-05-05,409,NA,NA,Barnstaple,74,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
11497,1,1649-05-11,NA,431,NA,NA,Barnstaple,74,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
13334,5,1649-07-11,1649-07-03,544,NA,NA,Barnstaple,74,y,NA,NA,NA,2,Domestic,Economics and Trade,NA,NA
13787,4,1649-07-28,NA,570,NA,NA,Barnstaple,74,y,NA,NA,NA,2,Domestic,War & Conflict,NA,NA
14164,32,1649-08-11,1649-08-10,586,NA,NA,Barnstaple,74,y,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
14196,14,1649-08-13,1649-08-10,588,NA,NA,Barnstaple,74,y,NA,NA,NA,13,Domestic,War & Conflict,NA,NA
14215,15,1649-08-15,1649-08-10,589,NA,NA,Barnstaple,74,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
14279,8,1649-08-14,1649-08-10,593,NA,NA,Barnstaple,74,y,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
14304,10,1649-08-15,1649-08-10,594,NA,NA,Barnstaple,74,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
15198,4,1649-09-14,1649-09-11,637,NA,NA,Barnstaple,74,y,NA,NA,NA,10,Domestic,Other,NA,NA
15283,5,1649-09-17,NA,641,NA,NA,Barnstaple,74,y,NA,NA,NA,6,Foreign,Other,NA,NA
762,27,NA,NA,22,22,NA,Basel,408,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
3912,33,1647-02-05,1647-01-14,103,101,French Post,Basel,408,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
4274,21,1647-04-09,1647-03-23,112,109,Dutch Post,Basel,408,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
4602,32,1647-06-06,1647-05-25,120,117,NA,Basel,408,y,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
4622,9,1647-06-12,1647-05-24,121,118,NA,Basel,408,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
7403,9,1649-02-10,1649-01-30,207,204,NA,Basel,408,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
7745,9,1649-04-28,1649-04-12,218,215,NA,Basel,408,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
8232,22,1649-08-04,1649-07-16,232,229,NA,Basel,408,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
12205,12,1649-05-30,1649-05-28,476,NA,NA,Basel,408,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
12389,13,1649-06-06,1649-05-25,489,NA,NA,Basel,408,y,NA,NA,NA,11,Foreign,Diplomacy/Politics,NA,NA
1928,40,1646-02-17,NA,51,51,NA,Bath,131,y,NA,NA,NA,2,Domestic,Diplomacy/Politics,NA,NA
2204,16,1646-04-13,NA,59,59,NA,Bath,131,y,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
6471,12,1648-07-17,1648-07-03,177,174,NA,Bavaria,NA,NA,NA,NA,NA,5,Foreign,Royal Courts,NA,NA
6472,13,1648-07-17,1648-07-03,177,174,NA,Bavaria,NA,NA,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
6574,4,1648-08-10,1648-08-05,181,178,NA,Bavaria,NA,NA,NA,NA,NA,14,Foreign,Other (explained in notes);Royal Courts;War & Conflict,NA,NA
6624,21,1648-08-18,1648-08-08,182,179,NA,Bavaria,NA,NA,Lindau,470,y,6,Foreign,War & Conflict,NA,NA
6690,25,1648-09-02,1648-08-26,184,181,NA,Bavaria,NA,NA,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
6855,27,1648-10-06,1648-09-23,189,186,NA,Bavaria,NA,NA,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
